id,name,phone,email,website,slug,dzongkhag,source_url
503,Metho Bhutan Tours & Treks,+975 17119002,methotours@gmail.com,http://www.methobhutan.com,metho-bhutan-tours-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/metho-bhutan-tours-treks
1536,YangChhar Journeys,+975 77765059,yangchharjourneys@gmail.com,http://www.yangchharworld.com,yangchhar-journeys,Thimphu,https://services.bhutan.travel/search/tour-operator/yangchhar-journeys
546,Pema Tours and Travels,+975 17603463,info@pematoursbhutan.com,http://www.pematoursbhutan.com,pema-tours-and-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/pema-tours-and-travels
334,Bhutan Best Inbound Tour,+975 17334422,info@bhutaninbound.com,http://www.bhutaninbound.com,bhutan-best-inbound-tour,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-best-inbound-tour
443,Bhutan Tropical Tours and Travel,+975 77200511,bhutantropical@gmail.com,https://bhutantropicaltours.com/,bhutan-tropical-tours-and-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-tropical-tours-and-travel
1220,Bhutan 4 Friends Tours & Travles,+975 77950505,bhutan4friends@gmail.com,http://www.4friendstours.com,bhutan-4-friends-tours-travles,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-4-friends-tours-travles
1060,Geo Bhutan Travels,+975 17143354,geobhutantravels@gmail.com,http://geobhutantravels.com,geo-bhutan-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/geo-bhutan-travels
1034,Rainbow Tours and Treks,+975 17111058,rainbow@rainbowbhutan.com,http://rainbowbhutan.com,rainbow-tours-and-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/rainbow-tours-and-treks
488,Bhutan Travel Bureau,+975 17114222,tours@btb.com.bt,http://www.btb.com.bt,bhutan-travel-bureau,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-travel-bureau
1645,Happiness Country Holiday,+975 77286587,info@happinesscountryholiday.com,http://happinesscountryholiday.com/,happiness-country-holiday,Thimphu,https://services.bhutan.travel/search/tour-operator/happiness-country-holiday
844,Serenity Retreats,+975 77201947,serenityretreatsbhutan@gmail.com,http://serenityretreatsbhutan.com/,serenity-retreats,Thimphu,https://services.bhutan.travel/search/tour-operator/serenity-retreats
741,Active Bhutan Tours and Treks,+975 77700017,activebhutantours@gmail.com,http://www.activebhutan.com.bt,active-bhutan-tours-and-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/active-bhutan-tours-and-treks
870,Bhutan Journeys,+975 77370717,bhutanjourneys2005@gmail.com,http://www.bhutanjourneys.com,bhutan-journeys,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-journeys
849,gakiling Tours And Travels,+975 17885946,gakilingtoursandtravels@gmail.com,http://www.bhutangakilingtours.com,gakiling-tours-and-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/gakiling-tours-and-travels
1256,Affinity Bhutan Travel,+975 17737858,info@visit2bhutan.com,http://www.visit2bhutan.com,affinity-bhutan-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/affinity-bhutan-travel
490,DIVINE FLY FISHING,+975 17113511,tightlines@divineflyfishing.com,http://divineflyfishing.com,divine-fly-fishing,Thimphu,https://services.bhutan.travel/search/tour-operator/divine-fly-fishing
712,bhutan roundabout tours,+975 77726934,bhutanroundabouttours@gmail.com,http://www.bhutanroundabouttour.com,bhutan-roundabout-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-roundabout-tours
700,Bhutan Introducing Nature and Culture,+975 17830595,bhutaninc@gmail.com,http://www.bhutaninc.com,bhutan-introducing-nature-and-culture,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-introducing-nature-and-culture
1601,Phuentshok Tours & Treks,+975 77988918,info@bhutanexperiences.com,http://bhutanexperiences.com,phuentshok-tours-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/phuentshok-tours-treks
34,Bhutan Blue Pearl Travel,+975 77452323,sonam666sonam@gmail.com,http://www.bluepearlbhutan.com,bhutan-blue-pearl-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-blue-pearl-travel
