Email Address,First Name,Last Name,Company,Phone,City,State,Address,Website,Tags,Source,Notes
oprations.tashitours@gmail.com,,,Tashi Tours & Travel,+975 77108888,Thimphu,,,http://bhutantashitravel.com/website,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/tashi-tours-travel
xcennor@gmail.com,,,A Bhutan 888 Tours & Treks,+975 17619068,Thimphu,,,http://bhutan888.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/a-bhutan-888-tours-treks
hello@bodhitrailjourneys.com,,,BodhiTrail Journeys,+975 17170444,Thimphu,,,https://bodhitrailjourneys.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bodhitrail-journeys
madmonktravels@gmail.com,,,Mad Monk Travels,+975 77118644,Thimphu,,,http://placestovisitinbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/mad-monk-travels
hello@thescventures.com,,,SC Ventures,+975 17739844,Thimphu,,,http://www.thescventures.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/sc-ventures
shaharabhutantours@gmail.com,,,Shahara Bhutan Tours and Trek,+975 17220349,Thimphu,,,http://www.shaharabhutantours.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/shahara-bhutan-tours-and-trek
info@bhutanwalkers.com,,,Bhutan Walkers & Leisures,+975 17613203,Thimphu,,,http://www.bhutanwalkers.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-walkers-leisures
peldon@yangphel.com,,,Yangphel Adventure  Travel,+975 17119030,Thimphu,,,http://www.aboutbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/yangphel-adventure-travel
pinepeaktravels@gmail.com,,,Pine Peak Travels,+975 77334665,Thimphu,,,https://pinepeaktravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/pine-peak-travels
info.myasiatours@gmail.com,,,My Asia Tours,+975 17447300,Thimphu,,,http://mytourasia.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/my-asia-tours
bhutanfirstadventure@gmail.com,,,Bhutan First Adventure,+975 17673481,Thimphu,,,http://bhutanfirstadventure.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-first-adventure
travel@blissboundbhutan.com,,,Bliss Bound Bhutan,+975 17625539,Thimphu,,,http://www.blissboundbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bliss-bound-bhutan
bhutanarchive2017@gmail.com,,,Bhutan Archive Tours and Travels,+975 17622995,Thimphu,,,http://www.bhutanarchive.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-archive-tours-and-travels
seryoedbhutantours@gmail.com,,,Ser-Yoed Tours and Travel,+975 77366602,Thimphu,,,http://seryoedtravel.com/tourPost/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/ser-yoed-tours-and-travel
excursiontohimalayas@gmail.com,,,Excursion To Himalayas,+975 17140505,Thimphu,,,https://tourbhutan.travel,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/excursion-to-himalayas
hikingbhutantravels@gmail.com,,,Hiking Bhutan Travel,+975 17474224,Thimphu,,,http://www.hikingbhutantoursandtreks.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/hiking-bhutan-travel
travel@bhutannomad.com,,,Bhutan Nomad Adventures,+975 17118778,Thimphu,,,http://www.bhutannomad.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-nomad-adventures
himalayanharmonytravel@gmail.com,,,Himalayan Harmony Travel,+975 17415965,Thimphu,,,http://himalayanharmonytravel.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/himalayan-harmony-travel
kshimalayanjourney@gmail.com,,,KS Himalayan Journey,+975 17904309,Thimphu,,,http://kshimalayanjourney.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/ks-himalayan-journey
droensar@gmail.com,,,Droensar Tours and Trek,+975 17411010,Thimphu,,,http://www.droensar.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/droensar-tours-and-trek
ceo@bhutanyudentours.com,,,Yuden Tours Bhutan,+975 17110528,Thimphu,,,http://www.bhutanyudentours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/yuden-tours-bhutan
enquiry@himalayanrealmventures.com,,,Himalayan Realm Ventures,+975 77279927,Thimphu,,,http://himalayanrealmventures.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/himalayan-realm-ventures
drukdrukpatours@gmail.com,,,Druk & Drukpa Tours,+975 17811251,Thimphu,,,http://www.bhutantravel.online,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/druk-drukpa-tours
info@bhutantravelcenter.com,,,Bhutan Travel Center,+975 17775309,Thimphu,,,http://www.bhutantravelcenter.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-travel-center
info@originalbhutan.com,,,Original Bhutan Travels,+975 17223888,Thimphu,,,http://originalbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/original-bhutan-travels
info@basudaratravels.com,,,Basudara Tours and Treks,+975 17333443,Thimphu,,,http://www.basudaratravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/basudara-tours-and-treks
happydreambhutan@gmail.com,,,Happy Dream Adventure,+975 17590556,Thimphu,,,http://www.happydreamadventure.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/happy-dream-adventure
tashi@thetraveler.vn,,,BTN The Traveller Tourism & Entertainment,+975 17397247,Thimphu,,,http://www.thetraveller.vn,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/btn-the-traveller-tourism-entertainment
ugenthinley90@gmail.com,,,Ugyen-TG tours and trek,+975 17388488,Thimphu,,,http://Ugyentg-tours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/ugyen-tg-tours-and-trek
hisheytshering@gmail.com,,,Bhutan Birding and Heritage Travels,+975 77110133,Thimphu,,,http://www.bhutanheritage.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-birding-and-heritage-travels
mmtbhutantours@gmail.com,,,Monks and Mountains Trips,+975 77205550,Thimphu,,,http://monksandmountainstrips.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/monks-and-mountains-trips
pbtbhutan@gmail.com,,,Padmasana Bhutan Travel,+975 16921041,Thimphu,,,http://www.pbtbhutan.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/padmasana-bhutan-travel
bhutansangay1@gmail.com,,,Bhutan Sangay Tours & Trek,+975 17117954,Thimphu,,,http://www.bhutan-sangaytours.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-sangay-tours-trek
lhakthongtours@gmail.com,,,Bhutan Lhakthong Adventure,+975 17614663,Thimphu,,,http://www.lhakthongadventure.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-lhakthong-adventure
tashi@newagebhutan.com,,,New Age Bhutan Tours,+975 77888877,Thimphu,,,http://www.newagebhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/new-age-bhutan-tours
info@dragonvistatours.com,,,Dragon Vista Tours,+975 17457487,Thimphu,,,http://dragonvistatours.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/dragon-vista-tours
info@peldenadventures.com,,,Pelden Adventures,+975 77309589,Thimphu,,,http://www.peldenadventures.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/pelden-adventures
info@whitemountainholiday.com,,,Bhutan-White Mountain Tours,+975 17131430,Thimphu,,,http://www.whitemountainholiday.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-white-mountain-tours
dndbhutan@gmail.com,,,DND Bhutan,+975 16126622,Thimphu,,,http://www.dndbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/dnd-bhutan
info@ventaratours.com,,,VenTara Tours,+975 17323976,Thimphu,,,http://www.ventaratours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/ventara-tours
yourholidayst@gmail.com,,,Your Holidays Travel,+975 17679650,Thimphu,,,http://yourholidaytravel.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/your-holidays-travel
anansg@gmail.com,,,Bhutan Travel Guide,+975 17607545,Thimphu,,,http://www.druktravelguide.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-travel-guide
info@bhutanenlightened.com,,,Bhutan Enlightened Tours and Treks,+975 17112747,Thimphu,,,http://www.bhutanenlightened.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-enlightened-tours-and-treks
bhtnationaltravels@gmail.com,,,Bhutan National Travels,+975 17390160,Thimphu,,,http://www.bhtnationaltravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-national-travels
krttinfo@gmail.com,,,Kuenga Rawa Tours and Travels,+975 17829061,Thimphu,,,http://www.tripinbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/kuenga-rawa-tours-and-travels
trekkingservices@gmail.com,,,Bhutan Trekking Services,+975 77773338,Thimphu,,,http://bhutantrekkings.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-trekking-services
bhutanutpalatours@gmail.com,,,Bhutan Utpala Tours,+975 17647881,Thimphu,,,http://www.bhutanutpalatours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-utpala-tours
holidayinbhutan@gmail.com,,,Holiday in Bhutan,+975 17602336,Thimphu,,,http://www.holidayinbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/holiday-in-bhutan
himalayangatewaytravel@gmail.com,,,Himalayan gateway travel,+975 17441350,Thimphu,,,http://Himalayangatewaytravel.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/himalayan-gateway-travel
info@migmartours.com,,,Migmar Tours and Travel,+975 77342900,Thimphu,,,http://migmartours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/migmar-tours-and-travel
himalayanquestexpedition@gmail.com,,,Himalayan Quest Expedition Tours and Travel,+975 17330725,Thimphu,,,http://himalayanquestexpeditions.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/himalayan-quest-expedition-tours-and-travel
druksiddhitours@gmail.com,,,Druk Siddhi Tours,+975 17705555,Thimphu,,,http://druksiddhitours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/druk-siddhi-tours
info@maebartravel.com,,,Maebar Travel,+975 17834844,Thimphu,,,http://www.maebartravel.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/maebar-travel
gracefulbhutantravel@gmail.com,,,Graceful Bhutan Travel,+975 17496914,Thimphu,,,http://www.gracefulbhutantravel.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/graceful-bhutan-travel
kuzuzangpo@breathebhutan.com,,,Breathe Bhutan Adventures And Holidays,+975 77430698,Thimphu,,,http://www.breathebhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/breathe-bhutan-adventures-and-holidays
nyindhaadventure@gmail.com,,,Nyindha Adventures,+975 77985042,Thimphu,,,http://Nyindhaadventures.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/nyindha-adventures
ennsung87@gmail.com,,,WorldAir Travel,+975 17311928,Thimphu,,,http://www.worldairbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/worldair-travel
celestialtours13@gmail.com,,,Celestial Adventures and Tours,+975 77387587,Thimphu,,,http://celestialadventuretours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/celestial-adventures-and-tours
info@phenphenmaatravel.com,,,Phen Phen Maa Travel Agent,+975 17507261,Thimphu,,,http://www.phenphenmaatravel.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/phen-phen-maa-travel-agent
bhutanpawo@gmail.com,,,Pawo Tours & Treks,+975 77113953,Thimphu,,,http://bhutanpawo.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/pawo-tours-treks
bhutansignaturetours@gmail.com,,,Bhutan Signature Tours,+975 17388888,Thimphu,,,http://www.bhutansignature.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-signature-tours
reservationkora@gmail.com,,,Kraftsmen Of Remarkable Adventures,+975 17649713,Thimphu,,,https://korabhutan.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/kraftsmen-of-remarkable-adventures
kyarpel@gmail.com,,,Kuenpel Travels,+975 17671286,Thimphu,,,http://kuenpeltravels.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/kuenpel-travels
bhutandynasty@gmail.com,,,Bhutan Dynasty Travel,+975 17111048,Thimphu,,,http://www.bhutandynastytravel.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-dynasty-travel
rhododendronbelle@gmail.com,,,Rhododendron Belle Tours,+975 77917555,Thimphu,,,http://bhutanrhododendrontours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/rhododendron-belle-tours
chhimisyelden@gmail.com,,,Droelma Tours and Travels,+975 17684815,Thimphu,,,http://droelmatravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/droelma-tours-and-travels
info@waytobhutan.com,,,A Way to Bhutan Tours and Travels,+975 17740117,Thimphu,,,http://waytobhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/a-way-to-bhutan-tours-and-travels
olahereforyou@gmail.com,,,Ola Tours and Trek,+975 77299660,Thimphu,,,http://olatoursandtrek.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/ola-tours-and-trek
dharmaparktravels@gmail.com,,,Dharma park Travels,+975 77602204,Thimphu,,,http://www.dharmaparktravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/dharma-park-travels
anywherebhutantravel@gmail.com,,,Anywhere Bhutan Travel,+975 17459196,Thimphu,,,http://anywherebhutantravel.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/anywhere-bhutan-travel
phurbawangmo@gmail.com,,,Nangyzer Tours & Expeditions,+975 17902465,Thimphu,,,http://www.nangyzertours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/nangyzer-tours-expeditions
info@bookmytour.bt,,,Book My Tour and Travel,+975 77100394,Thimphu,,,http://bookmytour.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/book-my-tour-and-travel
Pelyangbhutantours@gmail.com,,,Pelyang Bhutan Tours,+975 17952660,Thimphu,,,http://www.pelyangbhutantours.com.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/pelyang-bhutan-tours
info@drukheritage.com,,,Druk Heritage Tours & Experiences,+975 17140163,Thimphu,,,http://www.drukheritage.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/druk-heritage-tours-experiences
info@lotuspathadventures.com,,,Lotus Path Adventures,+975 77858443,Thimphu,,,http://lotuspathadventures.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/lotus-path-adventures
adcbhutantours@gmail.com,,,ADC Bhutan Tours,+975 17633904,Thimphu,,,http://www.adcbhutantours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/adc-bhutan-tours
shambhalabhutan22@gmail.com,,,Shambhala Trails,+975 77763604,Thimphu,,,http://shambhalatrails.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/shambhala-trails
bhutanoldmonk@gmail.com,,,Bhutan old monk Tours and trek,+975 17625434,Thimphu,,,http://www.bhutanoldmonktravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-old-monk-tours-and-trek
bhutannima51@gmail.com,,,Bhutan Nima Tours and Travels,+975 77439621,Thimphu,,,http://www.bhutannimatoursandtravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-nima-tours-and-travels
methotours@gmail.com,,,Metho Bhutan Tours & Treks,+975 17119002,Thimphu,,,http://www.methobhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/metho-bhutan-tours-treks
yangchharjourneys@gmail.com,,,YangChhar Journeys,+975 77765059,Thimphu,,,http://www.yangchharworld.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/yangchhar-journeys
info@pematoursbhutan.com,,,Pema Tours and Travels,+975 17603463,Thimphu,,,http://www.pematoursbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/pema-tours-and-travels
info@bhutaninbound.com,,,Bhutan Best Inbound Tour,+975 17334422,Thimphu,,,http://www.bhutaninbound.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-best-inbound-tour
bhutantropical@gmail.com,,,Bhutan Tropical Tours and Travel,+975 77200511,Thimphu,,,https://bhutantropicaltours.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-tropical-tours-and-travel
bhutan4friends@gmail.com,,,Bhutan 4 Friends Tours & Travles,+975 77950505,Thimphu,,,http://www.4friendstours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-4-friends-tours-travles
geobhutantravels@gmail.com,,,Geo Bhutan Travels,+975 17143354,Thimphu,,,http://geobhutantravels.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/geo-bhutan-travels
rainbow@rainbowbhutan.com,,,Rainbow Tours and Treks,+975 17111058,Thimphu,,,http://rainbowbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/rainbow-tours-and-treks
tours@btb.com.bt,,,Bhutan Travel Bureau,+975 17114222,Thimphu,,,http://www.btb.com.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-travel-bureau
info@happinesscountryholiday.com,,,Happiness Country Holiday,+975 77286587,Thimphu,,,http://happinesscountryholiday.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/happiness-country-holiday
serenityretreatsbhutan@gmail.com,,,Serenity Retreats,+975 77201947,Thimphu,,,http://serenityretreatsbhutan.com/,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/serenity-retreats
activebhutantours@gmail.com,,,Active Bhutan Tours and Treks,+975 77700017,Thimphu,,,http://www.activebhutan.com.bt,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/active-bhutan-tours-and-treks
bhutanjourneys2005@gmail.com,,,Bhutan Journeys,+975 77370717,Thimphu,,,http://www.bhutanjourneys.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-journeys
gakilingtoursandtravels@gmail.com,,,gakiling Tours And Travels,+975 17885946,Thimphu,,,http://www.bhutangakilingtours.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/gakiling-tours-and-travels
info@visit2bhutan.com,,,Affinity Bhutan Travel,+975 17737858,Thimphu,,,http://www.visit2bhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/affinity-bhutan-travel
tightlines@divineflyfishing.com,,,DIVINE FLY FISHING,+975 17113511,Thimphu,,,http://divineflyfishing.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/divine-fly-fishing
bhutanroundabouttours@gmail.com,,,bhutan roundabout tours,+975 77726934,Thimphu,,,http://www.bhutanroundabouttour.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-roundabout-tours
bhutaninc@gmail.com,,,Bhutan Introducing Nature and Culture,+975 17830595,Thimphu,,,http://www.bhutaninc.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-introducing-nature-and-culture
info@bhutanexperiences.com,,,Phuentshok Tours & Treks,+975 77988918,Thimphu,,,http://bhutanexperiences.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/phuentshok-tours-treks
sonam666sonam@gmail.com,,,Bhutan Blue Pearl Travel,+975 77452323,Thimphu,,,http://www.bluepearlbhutan.com,bhutan-agent;tcb-directory;thimphu-agent,tcb-portal,TCB https://services.bhutan.travel/search/tour-operator/bhutan-blue-pearl-travel
